Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Janatha Travels,NON A/C Sleeper (2+1),19:00,11h 35m,06:35,3.5,INR 12345,30 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Shanta Travels,NON A/C Sleeper (2+1),18:15,13h 15m,07:30,3.8,INR 3000,30 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sea Bird Tourist,A/C Sleeper (2+1),20:30,13h 00m,09:30,2.9,INR 1000,23 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Rajat Travels,A/C Seater / Sleeper (2+1),18:00,12h 35m,06:35,2.7,630,15 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,National travels,Bharat Benz A/C Sleeper (2+1),17:00,12h 30m,05:30,1.2,INR 950,24 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,VRL Travels,A/C Sleeper (2+1),20:00,14h 00m,10:00,2.8,INR 900,8 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sea Bird Tourist,NON A/C Sleeper (2+1),18:30,14h 00m,08:30,2.5,INR 800,20 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Anand Travels,A/C Sleeper (2+1),18:30,12h 15m,06:45,1.9,INR 800,18 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sea Bird Tourist,NON A/C Sleeper (2+1),17:30,14h 00m,07:30,2.9,INR 800,26 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,SRS Travels,NON AC Seater / Sleeper 2+1,18:00,13h 30m,07:30,2.3,INR 499,26 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Gowthami Tours and Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),18:15,12h 45m,07:00,2.6,1800,36 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Anand Travels,A/C Sleeper (2+1),20:00,12h 15m,08:15,1.6,860,8 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sugama Tourist,NON A/C Sleeper (2+1),17:30,13h 48m,07:18,2.5,INR 900,9 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,PSR Travels Goa,A/C Seater / Sleeper (2+1),20:05,11h 25m,07:30,2.8,INR 3199,40 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sri Benaka Travels,A/C Sleeper (2+1),22:10,12h 15m,10:25,2.9,INR 4000,34 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Samarath Tours and Travels,Non A/C Seater / Sleeper (2+1),17:00,13h 05m,06:05,2.4,INR 1999,37 Seats available
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,THANUSHREE TOURS N TRAVELS,A/C Sleeper (2+1),18:50,12h 45m,07:35,N/A,INR 4999,30 Seats available
Goa to Belagavi,https://www.redbus.in/bus-tickets/goa-to-belagavi,PVS Tours and Travels,A/C Sleeper (2+1),16:00,05h 00m,21:00,3.6,INR 1499,8 Seats available
Goa to Belagavi,https://www.redbus.in/bus-tickets/goa-to-belagavi,National travels,Bharat Benz A/C Sleeper (2+1),16:00,06h 15m,22:15,3.3,INR 950,24 Seats available
Goa to Belagavi,https://www.redbus.in/bus-tickets/goa-to-belagavi,VRL Travels,A/C Sleeper (2+1),16:30,04h 40m,21:10,3.4,INR 1200,13 Seats available
Goa to Belagavi,https://www.redbus.in/bus-tickets/goa-to-belagavi,Rajat Travels,A/C Seater / Sleeper (2+1),18:00,04h 30m,22:30,3.3,540,18 Seats available
Goa to Belagavi,https://www.redbus.in/bus-tickets/goa-to-belagavi,PVS Tours and Travels,A/C Sleeper (2+1),19:00,03h 45m,22:45,3.4,INR 1599,11 Seats available
Goa to Belagavi,https://www.redbus.in/bus-tickets/goa-to-belagavi,PVS Tours and Travels,A/C Sleeper (2+1),19:00,04h 00m,23:00,3.4,INR 1000,11 Seats available
Goa to Belagavi,https://www.redbus.in/bus-tickets/goa-to-belagavi,S R Travels,A/C Seater/Sleeper (2+1),20:30,05h 30m,02:00,3.2,INR 700,23 Seats available
Goa to Belagavi,https://www.redbus.in/bus-tickets/goa-to-belagavi,Shirdi Xpress,A/C Sleeper (2+1),17:00,04h 30m,21:30,2.4,INR 654,6 Seats available
Goa to Belagavi,https://www.redbus.in/bus-tickets/goa-to-belagavi,Orange Tours And Travels,A/C Sleeper (2+1),17:30,04h 30m,22:00,2.9,INR 1000,2 Seats available
Goa to Belagavi,https://www.redbus.in/bus-tickets/goa-to-belagavi,S R Travels,NON A/C Sleeper (2+1),20:00,03h 59m,23:59,1.2,INR 800,17 Seats available
Goa to Belagavi,https://www.redbus.in/bus-tickets/goa-to-belagavi,Humsafar Travels,Bharat Benz A/C Sleeper (2+1),21:00,04h 15m,01:15,2.9,INR 1450,7 Seats available
Goa to Belagavi,https://www.redbus.in/bus-tickets/goa-to-belagavi,Hriday Tours & Travels,Volvo Multi-Axle A/C Sleeper (2+1),19:00,02h 00m,21:00,1.6,INR 7000,36 Seats available
Pandharpur to Goa,https://www.redbus.in/bus-tickets/pandharpur-to-goa,Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,21:15,12h 45m,10:00,3.1,INR 735,30 Seats available
Pandharpur to Goa,https://www.redbus.in/bus-tickets/pandharpur-to-goa,New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,10h 15m,06:00,2.3,1044,22 Seats available
Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,20:00,14h 00m,10:00,3.7,INR 850,30 Seats available
Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,Humsafar Travels,Bharat Benz A/C Sleeper (2+1),23:15,08h 45m,08:00,2.9,INR 1250,17 Seats available
Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,Khurana Travel Services,A/C Sleeper (2+1),21:45,09h 45m,07:30,3.7,INR 615,15 Seats available
Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,Sharma Travels,AC Sleeper (2+1),23:01,10h 00m,09:01,4.4,INR 700,11 Seats available
Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,AR Group Vijaylaxmi Travels,VE A/C Sleeper (2+1),19:00,11h 00m,06:00,4.3,INR 2000,36 Seats available
Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,S R Travels,A/C Seater/Sleeper (2+1),18:45,12h 15m,07:00,2.7,INR 600,28 Seats available
Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,New Shivbaba Tours And Travels,AC Sleeper (2+1),18:00,12h 00m,06:00,1.8,1044,22 Seats available
Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,Sharma Travels,Bharat Benz A/C Sleeper (2+1),22:30,10h 00m,08:30,3.9,INR 700,22 Seats available
